1.0000000000 0.0013125000
0.9974937343 0.0033906679
0.9949874687 0.0054553984
0.9924812030 0.0075066977
0.9899749373 0.0095445715
0.9874686717 0.0115690257
0.9849624060 0.0135800661
0.9824561404 0.0155776985
0.9799498747 0.0175619285
0.9774436090 0.0195327617
0.9749373434 0.0214902036
0.9724310777 0.0234342596
0.9699248120 0.0253649352
0.9674185464 0.0272822356
0.9649122807 0.0291861661
0.9624060150 0.0310767319
0.9598997494 0.0329539381
0.9573934837 0.0348177897
0.9548872180 0.0366682917
0.9523809524 0.0385054490
0.9498746867 0.0403292665
0.9473684211 0.0421397489
0.9448621554 0.0439369009
0.9423558897 0.0457207272
0.9398496241 0.0474912323
0.9373433584 0.0492484208
0.9348370927 0.0509922970
0.9323308271 0.0527228653
0.9298245614 0.0544401301
0.9273182957 0.0561440955
0.9248120301 0.0578347656
0.9223057644 0.0595121447
0.9197994987 0.0611762366
0.9172932331 0.0628270454
0.9147869674 0.0644645748
0.9122807018 0.0660888288
0.9097744361 0.0676998111
0.9072681704 0.0692975253
0.9047619048 0.0708819750
0.9022556391 0.0724531638
0.8997493734 0.0740110951
0.8972431078 0.0755557723
0.8947368421 0.0770871987
0.8922305764 0.0786053777
0.8897243108 0.0801103122
0.8872180451 0.0816020056
0.8847117794 0.0830804607
0.8822055138 0.0845456807
0.8796992481 0.0859976683
0.8771929825 0.0874364264
0.8746867168 0.0888619577
0.8721804511 0.0902742650
0.8696741855 0.0916733509
0.8671679198 0.0930592179
0.8646616541 0.0944318684
0.8621553885 0.0957913049
0.8596491228 0.0971375298
0.8571428571 0.0984705452
0.8546365915 0.0997903533
0.8521303258 0.1010969563
0.8496240602 0.1023903562
0.8471177945 0.1036705550
0.8446115288 0.1049375545
0.8421052632 0.1061913566
0.8395989975 0.1074319631
0.8370927318 0.1086593757
0.8345864662 0.1098735958
0.8320802005 0.1110746251
0.8295739348 0.1122624651
0.8270676692 0.1134371171
0.8245614035 0.1145985824
0.8220551378 0.1157468623
0.8195488722 0.1168819580
0.8170426065 0.1180038705
0.8145363409 0.1191126009
0.8120300752 0.1202081501
0.8095238095 0.1212905189
0.8070175439 0.1223597083
0.8045112782 0.1234157188
0.8020050125 0.1244585512
0.7994987469 0.1254882061
0.7969924812 0.1265046839
0.7944862155 0.1275079850
0.7919799499 0.1284981098
0.7894736842 0.1294750586
0.7869674185 0.1304388316
0.7844611529 0.1313894289
0.7819548872 0.1323268506
0.7794486216 0.1332510965
0.7769423559 0.1341621667
0.7744360902 0.1350600609
0.7719298246 0.1359447788
0.7694235589 0.1368163202
0.7669172932 0.1376746847
0.7644110276 0.1385198716
0.7619047619 0.1393518805
0.7593984962 0.1401707107
0.7568922306 0.1409763616
0.7543859649 0.1417688322
0.7518796992 0.1425481217
0.7493734336 0.1433142292
0.7468671679 0.1440671536
0.7443609023 0.1448068938
0.7418546366 0.1455334486
0.7393483709 0.1462468168
0.7368421053 0.1469469969
0.7343358396 0.1476339876
0.7318295739 0.1483077873
0.7293233083 0.1489683945
0.7268170426 0.1496158074
0.7243107769 0.1502500244
0.7218045113 0.1508710435
0.7192982456 0.1514788629
0.7167919799 0.1520734805
0.7142857143 0.1526548943
0.7117794486 0.1532231022
0.7092731830 0.1537781018
0.7067669173 0.1543198908
0.7042606516 0.1548484669
0.7017543860 0.1553638275
0.6992481203 0.1558659701
0.6967418546 0.1563548919
0.6942355890 0.1568305903
0.6917293233 0.1572930625
0.6892230576 0.1577423054
0.6867167920 0.1581783162
0.6842105263 0.1586010917
0.6817042607 0.1590106287
0.6791979950 0.1594069241
0.6766917293 0.1597899744
0.6741854637 0.1601597762
0.6716791980 0.1605163260
0.6691729323 0.1608596203
0.6666666667 0.1611896552
0.6641604010 0.1615064271
0.6616541353 0.1618099321
0.6591478697 0.1621001662
0.6566416040 0.1623771253
0.6541353383 0.1626408053
0.6516290727 0.1628912021
0.6491228070 0.1631288465
0.6466165414 0.1633600911
0.6441102757 0.1635867775
0.6416040100 0.1638089010
0.6390977444 0.1640264569
0.6365914787 0.1642394405
0.6340852130 0.1644478469
0.6315789474 0.1646516712
0.6290726817 0.1648509083
0.6265664160 0.1650455530
0.6240601504 0.1652356001
0.6215538847 0.1654210442
0.6190476190 0.1656018800
0.6165413534 0.1657781019
0.6140350877 0.1659497043
0.6115288221 0.1661166814
0.6090225564 0.1662790274
0.6065162907 0.1664367365
0.6040100251 0.1665898025
0.6015037594 0.1667382193
0.5989974937 0.1668819808
0.5964912281 0.1670210806
0.5939849624 0.1671555123
0.5914786967 0.1672852694
0.5889724311 0.1674103452
0.5864661654 0.1675307330
0.5839598997 0.1676464260
0.5814536341 0.1677574173
0.5789473684 0.1678636997
0.5764411028 0.1679652662
0.5739348371 0.1680621094
0.5714285714 0.1681542221
0.5689223058 0.1682415968
0.5664160401 0.1683242258
0.5639097744 0.1684021015
0.5614035088 0.1684752161
0.5588972431 0.1685435616
0.5563909774 0.1686071301
0.5538847118 0.1686659135
0.5513784461 0.1687199034
0.5488721805 0.1687690914
0.5463659148 0.1688134693
0.5438596491 0.1688530282
0.5413533835 0.1688877596
0.5388471178 0.1689176545
0.5363408521 0.1689427041
0.5338345865 0.1689628992
0.5313283208 0.1689782308
0.5288220551 0.1689886894
0.5263157895 0.1689942656
0.5238095238 0.1689949499
0.5213032581 0.1689907327
0.5187969925 0.1689816040
0.5162907268 0.1689675539
0.5137844612 0.1689485725
0.5112781955 0.1689246494
0.5087719298 0.1688957744
0.5062656642 0.1688619370
0.5037593985 0.1688231267
